"","UBIDPTO","REGION","ZONA","OCU","INFORM","SEXO","GEDUC","AEDUC","AEDAD","AEDAD2","WS","LWS"
"243","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,22,484,205.3012011223,5.32447817457913
"244","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,63,3969,291.890171049175,5.67637760497103
"245","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,64,4096,69.1369294764963,4.2360890232744
"246","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,39,1521,217.153246175414,5.38060330786939
"247","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",12,20,400,302.744956647981,5.7128907238237
"248","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,31,961,429.895537072161,6.06354224213214
"249","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,59,3481,1018.4320396449,6.92601950751511
"250","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,47,2209,113.246482263165,4.72956670218681
"251","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",12,30,900,112.556071871722,4.72345151411369
"252","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,33,1089,350.24902719258,5.85864440774739
"253","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,47,2209,233.51213683934,5.45323405365682
"254","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,19,361,157.43274731555,5.05899836590362
"255","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,40,1600,308.805225639541,5.73271074041528
"256","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,33,1089,429.91471513859,6.06358685212925
"257","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,49,2401,661.298086604312,6.49420470129115
"258","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",7,73,5329,33.3890136528655,3.50822691332354
"259","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,22,484,117.13962974825,4.76336663989387
"260","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",10,16,256,50.4574927746635,3.92113125459564
"261","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,33,1089,469.824271377311,6.15235873410298
"262","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,44,1936,136.605367173671,4.91709623753371
"263","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,67,4489,478.646181934645,6.17096166462315
"264","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,20,400,275.492924252391,5.61856194496874
"265","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,59,3481,338.818899600904,5.82546574516803
"266","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",15,31,961,464.224275980047,6.1403677888539
"267","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,57,3249,213.777906483912,5.36493765594498
"268","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,24,576,230.232687479983,5.43909048221071
"269","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,24,576,460.00510136567,6.13123757934702
"270","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,46,2116,280.210728593922,5.63554192222744
"271","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,42,1764,116.75606841967,4.76008687309687
"272","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,47,2209,1633.16578095963,7.39827560708266
"273","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",14,57,3249,700.51723245159,6.55181896569088
"274","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,31,961,267.112109222924,5.58766845500338
"275","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",14,52,2704,612.014051769273,6.41675524265605
"276","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,46,2116,611.626894553237,6.41612244717774
"277","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,34,1156,724.892554882832,6.58602344371033
"278","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,49,2401,181.65464521536,5.20210733067914
"279","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",12,42,1764,555.032420521298,6.31902652739401
"280","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,14,196,13.3095781017166,2.58848393406216
"281","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,63,3969,466.276329087949,6.14477843925738
"282","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",14,53,2809,832.865068878026,6.72487164690709
"283","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",12,23,529,181.65464521536,5.20210733067914
"284","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,24,576,282.569630764687,5.64392500079811
"285","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,51,2601,434.306492350828,6.07375048842934
"286","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,29,841,1385.86461435785,7.23407949414027
"287","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",17,47,2209,350.24902719258,5.85864440774739
"288","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,60,3600,392.229814605632,5.97184792975524
"289","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,46,2116,1016.57176720129,6.92419123284011
"290","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,46,2116,2407.1733639671,7.78620846010303
"291","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",15,52,2704,860.922580063633,6.75800458175953
"292","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,48,2304,413.118587034381,6.02373468742194
"293","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,57,3249,248.681987384668,5.51617492110424
"294","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,53,2809,403.487339599447,6.00014511076037
"295","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,23,529,641.621390448172,6.46399839522377
"296","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,43,1849,1537.29462688113,7.33777941474633
"297","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,36,1296,618.914559796252,6.42796723374934
"298","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,43,1849,693.651484670013,6.54196965089785
"299","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,34,1156,303.32029864085,5.7147893384058
"300","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,40,1600,255.4518448341,5.54303391764973
"301","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,36,1296,61.8876203663394,4.12532016560731
"302","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",9,43,1849,353.873681747659,5.86894001823306
"303","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,38,1444,40.8301034273123,3.70941963844883
"304","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,25,625,363.807920157874,5.89662603648441
"305","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,59,3481,60.5451557163104,4.10338946211334
"306","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",13,28,784,181.65464521536,5.20210733067914
"307","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,74,5476,100.914985549327,4.61427843515559
"308","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,65,4225,147.901248300344,4.99654480984573
"309","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,67,4489,151.37247832399,5.01974354326375
"310","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",7,50,2500,566.788575242267,6.33998635101893
"311","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,33,1089,343.114786480997,5.83806504564517
"312","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,37,1369,252.287463873317,5.53056916702974
"313","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,47,2209,361.23805925639,5.8895371849188
"314","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,22,484,23.3588849105056,3.15097742182519
"315","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,40,1600,405.635283039493,6.00545443823593
"316","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,33,1089,271.657310966594,5.60454138581997
"317","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,54,2916,345.792037063052,5.84583754540468
"318","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,59,3481,10.5095804030846,2.35228726050337
"319","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",12,19,361,132.156055762146,4.88398346491256
"320","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,44,1936,31.5287412092538,3.45089954917148
"321","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,41,1681,84.9971904132682,4.44261820198247
"322","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,45,2025,22.2082009247664,3.10046163168829
"323","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,58,3364,151.37247832399,5.01974354326375
"324","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,50,2500,59.5478962620031,4.08678096792293
"325","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,61,3721,617.207711884072,6.42520561536246
"326","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,23,529,1036.01832656028,6.94314011239297
"327","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,44,1936,536.007778623744,6.28414867332323
"328","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,30,900,172.9478030566,5.15298983253638
"329","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,27,729,825.922608830733,6.71650107522191
"330","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",16,55,3025,642.925498965343,6.46602885277415
"331","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,48,2304,988.360831484248,6.89604784512633
"332","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,23,529,431.257179788619,6.06670461699218
"333","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",6,61,3721,682.106288679763,6.5251854942044
"334","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,36,1296,407.150350287383,6.00918252825265
"335","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",13,33,1089,495.369455860721,6.20530385964524
"336","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",6,67,4489,256.851843683416,5.54849943494247
"337","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",1,56,3136,178.106702925998,5.18238282533136
"338","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,41,1681,263.96690632857,5.57582374047272
"339","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,38,1444,266.134027835046,5.58400004592636
"340","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,31,961,371.536680928755,5.9176475966423
"341","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,22,484,211.188867515999,5.35275283981785
"342","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,58,3364,255.701159697677,5.54400941767081
"343","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,18,324,140.805363721619,4.94737853761213
"344","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,36,1296,86.588969926874,4.46117243940644
"345","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,34,1156,338.838077667333,5.82552234627177
"346","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,36,1296,575.24610253745,6.35479795364254
"347","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",1,33,1089,130.257427185676,4.86951270154653
"348","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,35,1225,61.005429310606,4.1109628653045
"349","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,39,1521,257.120335442886,5.54954420660443
"350","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,15,225,40.4465420987325,3.69998115403413
"351","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",0,50,2500,389.829128971778,5.96570851227474
"352","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",0,55,3025,11.2575249938151,2.42103679338345
"353","13","Sierra","Urbana","Ocupado","Formal","Masculino","Secundaria",11,58,3364,1015.61286387984,6.92324751603609
"354","13","Sierra","Urbana","Ocupado","Formal","Masculino","Primaria",6,62,3844,388.217763094056,5.96156642727193
"355","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,34,1156,98.5560833785616,4.59062576054758
"356","13","Sierra","Urbana","Ocupado","Formal","Femenino","Primaria",6,58,3364,609.632375644623,6.41285611261542
"357","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,40,1600,218.227217895437,5.38553680391236
"358","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",3,48,2304,53.4684492040144,3.97909174543577
"359","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",4,62,3844,124.293048526261,4.82264207198307
"360","13","Sierra","Urbana","Ocupado","Formal","Masculino","Primaria",6,44,1936,168.114930316496,5.12464785453411
"361","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,24,576,538.232434329506,6.28829050093165
"362","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",12,57,3249,198.953261134306,5.2930699284667
"363","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",15,60,3600,643.347416426781,6.46668488381005
"364","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",17,25,625,408.665417535273,6.01289677122127
"365","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,35,1225,693.51723820501,6.54177609626645
"366","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",3,39,1521,210.153251928834,5.34783703565371
"367","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",6,83,6889,1272.5605978954,7.1487863684267
"368","13","Costa","Rural","Ocupado","Informal","Masculino","Secundaria",11,59,3481,140.076597197317,4.94218939583016
"369","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",6,66,4356,949.90880829413,6.85636598871779
"370","13","Costa","Rural","Ocupado","Formal","Masculino","Sup. Univ.",16,26,676,234.662820825079,5.45814967882615
"371","13","Costa","Rural","Ocupado","Informal","Femenino","Secundaria",11,38,1444,2.10958730718851,0.746492339347768
"372","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",3,59,3481,227.336354645419,5.42643065931615
"373","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",6,49,2401,262.777866209973,5.5713090601182
"374","13","Costa","Rural","Ocupado","Informal","Masculino","Secundaria",10,15,225,60.6602241148843,4.105288196861
"375","13","Costa","Rural","Ocupado","Informal","Femenino","Secundaria",11,32,1024,122.720447079085,4.80990898069481
"376","13","Costa","Rural","Ocupado","Informal","Masculino","Secundaria",11,55,3025,243.292950718123,5.49426627574919
"377","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",1,60,3600,151.37247832399,5.01974354326375
"378","13","Costa","Rural","Ocupado","Informal","Femenino","Secundaria",11,55,3025,27.8618958444606,3.32726001501205
"379","13","Costa","Rural","Ocupado","Formal","Femenino","Sup. No Univ.",14,33,1089,204.342297800851,5.31979651808807
"380","13","Costa","Rural","Ocupado","Informal","Femenino","Secundaria",11,61,3721,169.419038833667,5.13237516571182
"381","13","Costa","Rural","Ocupado","Informal","Femenino","Sup. Univ.",14,22,484,175.997115618809,5.17046760637436
"382","13","Costa","Rural","Ocupado","Informal","Femenino","Primaria",0,51,2601,33.001617647429,3.49655657988412
"383","13","Costa","Rural","Ocupado","Informal","Masculino","Secundaria",11,45,2025,151.660149320425,5.02164215784586
